Date,Name,Position,Seniority,Location,Studio,Client Tag,Project Tag,Team Name,Engagement,Leader Name,Engagement Group
2023-04-17,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EDUSYS,CATPRO,Jurassic Bark,3.5,Miguel Sandoval,4
2023-04-18,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EDUSYS,CATPRO,Jurassic Bark,3.42,Miguel Sandoval,4
2023-04-19,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EDUSYS,CATPRO,Jurassic Bark,3.42,Miguel Sandoval,4
2023-04-20,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EDUSYS,CATPRO,Jurassic Bark,3.62,Miguel Sandoval,4
2023-04-21,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EDUSYS,CATPRO,Jurassic Bark,3.5,Miguel Sandoval,4
2023-04-24,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EDUSYS,CATPRO,Jurassic Bark,3.28,Miguel Sandoval,3
2023-04-25,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EDUSYS,CATPRO,Jurassic Bark,3.36,Miguel Sandoval,4
2023-04-26,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EDUSYS,CATPRO,Jurassic Bark,3.21,Miguel Sandoval,3
2023-04-27,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EDUSYS,CATPRO,Jurassic Bark,3.71,Miguel Sandoval,4
2023-04-28,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EDUSYS,CATPRO,Jurassic Bark,3.31,Miguel Sandoval,4
2023-05-02,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EDUSYS,CATPRO,Jurassic Bark,3.64,Miguel Sandoval,4
2023-05-03,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EDUSYS,CATPRO,Jurassic Bark,0.0,Miguel Sandoval,0
2023-05-04,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EDUSYS,CATPRO,Jurassic Bark,0.0,Miguel Sandoval,0
2023-05-05,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EDUSYS,CATPRO,Jurassic Bark,2.15,Miguel Sandoval,1
2023-05-08,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EDUSYS,CATPRO,Jurassic Bark,2.66,Miguel Sandoval,2
2023-05-09,Sergio Castro,Technology Consultant,Sr Level 2,MX/CDMX/CDMX,Engineering,EDUSYS,CATPRO,Jurassic Bark,2.76,Miguel Sandoval,2
2023-01-25,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.77,Carlos Ortega,5
2023-01-26,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.77,Carlos Ortega,5
2023-01-27,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.94,Carlos Ortega,5
2023-01-30,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.83,Carlos Ortega,5
2023-01-31,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.71,Carlos Ortega,5
2023-02-01,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.87,Carlos Ortega,5
2023-02-02,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.88,Carlos Ortega,5
2023-02-03,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,5.0,Carlos Ortega,5
2023-02-07,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.87,Carlos Ortega,5
2023-02-08,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,5.0,Carlos Ortega,5
2023-02-09,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.92,Carlos Ortega,5
2023-02-10,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.83,Carlos Ortega,5
2023-02-13,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.76,Carlos Ortega,5
2023-02-14,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.68,Carlos Ortega,5
2023-02-15,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.71,Carlos Ortega,5
2023-02-16,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.97,Carlos Ortega,5
2023-02-17,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.96,Carlos Ortega,5
2023-02-20,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.6,Carlos Ortega,5
2023-02-21,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.97,Carlos Ortega,5
2023-02-22,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,5.0,Carlos Ortega,5
2023-02-23,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.88,Carlos Ortega,5
2023-02-24,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.98,Carlos Ortega,5
2023-02-27,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.68,Carlos Ortega,5
2023-02-28,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,5.0,Carlos Ortega,5
2023-03-01,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.7,Carlos Ortega,5
2023-03-02,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.86,Carlos Ortega,5
2023-03-03,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.69,Carlos Ortega,5
2023-03-06,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.8,Carlos Ortega,5
2023-03-07,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.78,Carlos Ortega,5
2023-03-08,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.87,Carlos Ortega,5
2023-03-09,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.82,Carlos Ortega,5
2023-03-10,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,5.0,Carlos Ortega,5
2023-03-13,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,5.0,Carlos Ortega,5
2023-03-14,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.96,Carlos Ortega,5
2023-03-15,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.81,Carlos Ortega,5
2023-03-16,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.92,Carlos Ortega,5
2023-03-17,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.75,Carlos Ortega,5
2023-03-21,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.62,Carlos Ortega,5
2023-03-22,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.97,Carlos Ortega,5
2023-03-23,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,5.0,Carlos Ortega,5
2023-03-24,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.97,Carlos Ortega,5
2023-03-27,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.81,Carlos Ortega,5
2023-03-28,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.8,Carlos Ortega,5
2023-03-29,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.65,Carlos Ortega,5
2023-03-30,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,5.0,Carlos Ortega,5
2023-03-31,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.67,Carlos Ortega,5
2023-04-03,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.97,Carlos Ortega,5
2023-04-04,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.6,Carlos Ortega,5
2023-04-05,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.97,Carlos Ortega,5
2023-04-06,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.97,Carlos Ortega,5
2023-04-10,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,5.0,Carlos Ortega,5
2023-04-11,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.93,Carlos Ortega,5
2023-04-12,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.88,Carlos Ortega,5
2023-04-13,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.62,Carlos Ortega,5
2023-04-14,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.97,Carlos Ortega,5
2023-04-17,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,5.0,Carlos Ortega,5
2023-04-18,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.97,Carlos Ortega,5
2023-04-19,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,3.16,Carlos Ortega,3
2023-04-20,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,3.15,Carlos Ortega,3
2023-04-21,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,3.42,Carlos Ortega,4
2023-04-24,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,2.66,Carlos Ortega,2
2023-04-25,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,3.53,Carlos Ortega,4
2023-04-26,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.97,Carlos Ortega,5
2023-04-27,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.83,Carlos Ortega,5
2023-04-28,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.71,Carlos Ortega,5
2023-05-02,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.87,Carlos Ortega,5
2023-05-03,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.88,Carlos Ortega,5
2023-05-04,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,5.0,Carlos Ortega,5
2023-05-05,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.87,Carlos Ortega,5
2023-05-08,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,5.0,Carlos Ortega,5
2023-05-09,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.97,Carlos Ortega,5
2023-05-10,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.81,Carlos Ortega,5
2023-05-11,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.8,Carlos Ortega,5
2023-05-12,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.65,Carlos Ortega,5
2023-05-15,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,5.0,Carlos Ortega,5
2023-05-16,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.83,Carlos Ortega,5
2023-05-17,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,3.16,Carlos Ortega,3
2023-05-18,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,3.15,Carlos Ortega,3
2023-05-19,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,3.42,Carlos Ortega,4
2023-05-22,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,2.66,Carlos Ortega,2
2023-05-23,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,3.53,Carlos Ortega,4
2023-05-24,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,5.0,Carlos Ortega,5
2023-05-25,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.88,Carlos Ortega,5
2023-05-26,Jimena Morales,Business Analyst,Ssr,CO/CUN/BOG,Product,EDUSYS,VGRDIN,The Matrix Mice,4.88,Carlos Ortega,5
2023-01-02,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.78,Carlos Ortega,2
2023-01-03,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.71,Carlos Ortega,2
2023-01-04,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.72,Carlos Ortega,2
2023-01-05,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.62,Carlos Ortega,2
2023-01-06,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.61,Carlos Ortega,2
2023-01-09,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.04,Carlos Ortega,3
2023-01-10,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.78,Carlos Ortega,2
2023-01-11,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.25,Carlos Ortega,3
2023-01-12,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.6,Carlos Ortega,2
2023-01-13,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.59,Carlos Ortega,2
2023-01-16,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.86,Carlos Ortega,2
2023-01-17,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.67,Carlos Ortega,2
2023-01-18,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.45,Carlos Ortega,2
2023-01-19,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.95,Carlos Ortega,3
2023-01-20,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.5,Carlos Ortega,2
2023-01-23,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.7,Carlos Ortega,2
2023-01-24,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.79,Carlos Ortega,2
2023-01-25,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.55,Carlos Ortega,2
2023-01-26,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.63,Carlos Ortega,2
2023-01-27,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.71,Carlos Ortega,2
2023-01-30,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.85,Carlos Ortega,2
2023-01-31,Sergio Castaño,Software Developer,Ssr,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.7,Carlos Ortega,2
2023-01-02,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.05,Carlos Ortega,3
2023-01-03,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.29,Carlos Ortega,3
2023-01-04,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.9,Carlos Ortega,3
2023-01-05,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.62,Carlos Ortega,4
2023-01-06,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.61,Carlos Ortega,4
2023-01-09,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.37,Carlos Ortega,4
2023-01-10,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.9,Carlos Ortega,3
2023-01-11,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.36,Carlos Ortega,4
2023-01-12,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.34,Carlos Ortega,4
2023-01-13,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.02,Carlos Ortega,3
2023-01-16,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.98,Carlos Ortega,3
2023-01-17,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.31,Carlos Ortega,4
2023-01-18,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.44,Carlos Ortega,4
2023-01-19,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.46,Carlos Ortega,4
2023-01-20,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.9,Carlos Ortega,3
2023-01-23,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.4,Carlos Ortega,4
2023-01-24,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.74,Carlos Ortega,4
2023-01-25,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.99,Carlos Ortega,3
2023-01-26,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.45,Carlos Ortega,4
2023-01-27,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.81,Carlos Ortega,5
2023-01-30,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.41,Carlos Ortega,4
2023-01-31,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.02,Carlos Ortega,3
2023-02-01,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.5,Carlos Ortega,4
2023-02-02,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.3,Carlos Ortega,4
2023-02-03,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.94,Carlos Ortega,3
2023-02-07,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.33,Carlos Ortega,4
2023-02-08,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.91,Carlos Ortega,3
2023-02-09,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.11,Carlos Ortega,3
2023-02-10,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.99,Carlos Ortega,3
2023-02-13,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.8,Carlos Ortega,5
2023-02-14,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.51,Carlos Ortega,4
2023-02-15,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.26,Carlos Ortega,3
2023-02-16,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.58,Carlos Ortega,4
2023-02-17,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.13,Carlos Ortega,3
2023-02-20,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.39,Carlos Ortega,4
2023-02-21,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.98,Carlos Ortega,3
2023-02-22,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.17,Carlos Ortega,3
2023-02-23,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.27,Carlos Ortega,3
2023-02-24,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.4,Carlos Ortega,4
2023-02-27,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.55,Carlos Ortega,4
2023-02-28,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.17,Carlos Ortega,3
2023-03-01,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.41,Carlos Ortega,4
2023-03-02,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.46,Carlos Ortega,4
2023-03-03,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.5,Carlos Ortega,4
2023-03-06,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.27,Carlos Ortega,3
2023-03-07,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,2.93,Carlos Ortega,3
2023-03-08,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.8,Carlos Ortega,5
2023-03-09,Alberto Sánchez,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EDUSYS,VGRDIN,The Matrix Mice,3.43,Carlos Ortega,4
